YMD,평균기온,최고기온,최저기온,강수량,신적설,평균풍속,평균습도,운량,일조시간,날씨
2019-11-23,17.9,20.7,16.7,2.5,0,2.5,91,9.9,0.2,흐림/비
2019-11-24,19.4,24.2,15.8,0,0,2.4,71,1.6,10.6,맑음/안개
2019-11-25,20.4,25.4,15.8,0,0,2,69,5.1,8,구름많음
2019-11-26,22.9,27.8,19.1,0,0,2.8,74,4.2,9.2,구름조금
2019-11-27,22.1,26.1,20.6,15.3,0,2.8,86,9.6,0.5,흐림/비
2019-11-28,22.4,26.1,21.3,68.2,0,1.2,99,9.4,0.9,흐림/비
2019-11-29,23.9,28.8,21.3,0,0,1.6,92,5,6.9,구름많음/안개
2019-11-30,24.1,27.7,22.5,0,0,2,90,7.6,6.4,구름많음/비/안개
2019-12-01,9.5,12.1,6.5,33.3,0,2.9,93,10,0,흐림/비
2019-12-02,6.6,10.5,2.6,2.5,0,3.1,54,2.5,9.1,구름조금/눈/비
2019-12-03,4.6,9.2,0.3,0,0,2.5,52,1.6,8.8,맑음
2019-12-04,7.2,11.3,4.6,0,0,2.7,51,0.4,9.1,맑음/비
2019-12-05,4.6,9.6,0,0,0,2.3,39,2.6,9.1,구름조금
2019-12-06,0.2,4.7,-2.8,0,0,3.8,26,4.9,6.9,구름조금
2019-12-07,3.6,9.7,-2.2,0,0,2.5,40,0,9.3,맑음
2019-12-08,6.1,12,2.4,0,0,1.8,43,0,9.3,맑음
2019-12-09,7.8,13.4,3.7,0,0,2.7,45,0,9.2,맑음
2019-12-10,11.5,16.3,6.8,0,0,3.1,64,2,7.7,맑음/안개
2019-12-11,12.1,16.6,5.8,0,0,5,58,2.9,8.4,구름조금/안개
2019-12-12,4.8,9.3,2.2,0,0,2.5,31,0,9.3,맑음
2019-12-13,6.8,10.5,2.3,0,0,3.8,38,3.5,7.1,구름조금
2019-12-14,8.5,12.7,6.2,0,0,3.3,45,1.9,8.8,맑음/안개
2019-12-15,9.1,14.5,6.8,0,0,2.8,61,4.9,7.8,구름조금
2019-12-16,10.8,16.4,6.3,0,0,1.1,67,4.2,7.6,구름조금
2019-12-17,12.8,16.6,9.1,0,0,2.6,79,6.1,2,구름많음/비/안개
2019-12-18,10.4,15.7,8,0,0,3.5,43,3.9,8.2,구름조금
2019-12-19,6.6,12.2,3.6,0,0,3.4,29,6.1,7.6,구름많음
2019-12-20,5,9.4,1.2,0,0,1.9,40,3.2,7.7,구름조금
2019-12-21,4.3,6.3,1.7,0,0,1.8,42,6.6,0.1,구름많음
2019-12-22,6.4,10,4.2,0,0,1.5,49,6.2,1.2,구름많음
2019-12-23,8.2,12.9,5,0,0,2.3,47,0.5,8.6,맑음/안개
2019-12-24,7.7,14.3,3,0,0,1.3,57,3,7.9,구름조금/안개
2019-12-25,10.7,16.3,5.4,0,0,1.7,52,3.2,9.1,구름조금
2019-12-26,7.8,12.2,4,1.7,0,3.1,60,7.9,0,구름많음/비
2019-12-27,3.6,9,0.4,0,0,3.3,35,0,9.2,맑음
2019-12-28,4.1,9.4,-0.3,0,0,2,34,0,9.2,맑음
2019-12-29,6.5,9.5,2.6,11.4,0,1.3,67,8.6,0,흐림/비
2019-12-30,9.6,14,7.1,1.4,0,2.1,82,5.2,6.7,구름조금/비/안개
2019-12-31,0.1,7.1,-2.5,0,0,3,28,0,9.3,맑음
