YMD,평균기온,최고기온,최저기온,강수량,신적설,평균풍속,평균습도,운량,일조시간,날씨
2019-11-21,6,13.8,-2.6,0,0,0.5,51,3.8,8.5,구름조금
2019-11-22,9.8,17.6,2.5,0,0,1.6,72,1.5,9.2,맑음
2019-11-23,10.9,18.3,4.3,0,0,1.1,80,4.6,9.2,구름조금/안개
2019-11-24,13.9,20.2,9.3,0,0,1.4,75,6.5,5,구름많음/비/안개
2019-11-25,8.7,13.7,6.7,0,0,3.2,64,9,0.1,흐림
2019-11-26,9.8,14.3,6.7,0,0,1.8,66,4.8,7.7,구름조금
2019-11-27,7.2,10.4,4.3,0,0,1.9,59,8.5,0,흐림/안개
2019-11-28,5.6,9.6,2.2,0,0,1.3,73,6,0.4,구름많음/안개
2019-11-29,5.1,11.4,-1,0,0,1.5,56,0,9.1,맑음
2019-11-30,6,13.3,-0.2,0,0,0.8,62,5.1,5.3,구름조금
2019-12-01,6.9,9,5.4,21,0,1.1,82,10,0,흐림/비
2019-12-02,4.9,7.5,1.3,0,0,4.9,55,3.4,8.3,구름조금/비/안개
2019-12-03,4,8.5,-0.2,0,0,2.4,56,3.9,7,구름조금
2019-12-04,4.8,10.2,0.5,0,0,1.4,59,2.5,6.1,구름조금
2019-12-05,2,5.9,-3,0,0,3.7,41,0.2,9.1,맑음/눈
2019-12-06,-1.4,3.6,-5.9,0,0,2.8,31,1.2,4.9,맑음
2019-12-07,2.4,7.9,-4.9,0,0,2.3,48,1.8,0,맑음/안개
2019-12-08,2.6,9.3,-2.7,0,0,1.3,58,0,8.9,맑음/안개
2019-12-09,2.5,10.9,-3.9,0,0,0.7,65,0,8.9,맑음/안개
2019-12-10,4.9,14,-1.9,0,0,0.7,72,3.1,5.2,구름조금/안개
2019-12-11,7.2,16.6,1.5,0,0,3.1,65,4.6,5.3,구름조금/비/안개
2019-12-12,3.2,7,0.2,0,0,3.2,38,0,9.2,맑음
2019-12-13,2.3,8.6,-4.3,0,0,1,43,4.2,8.2,구름조금
2019-12-14,4.5,9.9,0.3,0,0,1.7,48,4.9,8.4,구름조금/비/안개
2019-12-15,5,12.4,-1.1,0,0,1.2,62,5.1,8.3,구름조금/안개
2019-12-16,6.3,13.2,-0.6,0,0,1,73,3.9,7,구름조금/안개
2019-12-17,9.1,15.1,2.7,0,0,1.8,75,5.9,3.1,구름많음/비/안개
2019-12-18,7.4,11.2,4.6,0,0,3.1,51,5.2,8.8,구름조금/안개
2019-12-19,4.1,8.5,1.6,0,0,4.1,35,4.2,8,구름조금/안개
2019-12-20,2.4,6.1,-1.3,0,0,2.1,48,6,4.1,구름많음
2019-12-21,0.9,4.5,-2.3,0,0,1.2,58,5.8,0.8,구름많음/안개
2019-12-22,1.3,7.6,-2.2,0,0,0.8,69,5.8,2.3,구름많음/안개
2019-12-23,3.6,10.4,-2.6,0,0,1.7,68,3,5.4,구름조금/안개
2019-12-24,3.3,10.1,-1.7,0,0,0.9,67,3.2,7.9,구름조금/안개
2019-12-25,4.6,12.1,-2.6,0,0,0.8,62,4.8,8.5,구름조금/안개
2019-12-26,4.2,7.1,2.6,2.5,0,2.5,68,9.4,0,흐림/비/안개
2019-12-27,1.9,5.6,-0.6,0,0,3.4,44,0.5,9.1,맑음
2019-12-28,1.2,7.8,-3.4,0,0,1.3,51,0,9,맑음
2019-12-29,0.6,4.3,-4.3,3,0,0.9,72,8.6,0,흐림/비/안개
2019-12-30,5.2,10.6,1.8,1,0,2.4,79,6.5,2,구름많음/비/안개
2019-12-31,-2.5,2.6,-5.1,0,0,5.4,33,0.4,9.1,맑음
