YMD,평균기온,최고기온,최저기온,강수량,신적설,평균풍속,평균습도,운량,일조시간,날씨
2019-11-21,8.5,14.6,0.9,0,0,1.9,50,2.6,9.2,구름조금
2019-11-22,12.1,17.8,6,0,0,1.7,73,2.6,8.4,구름조금
2019-11-23,12.9,18.4,9.1,0,0,1.7,80,6,8,구름많음
2019-11-24,15.3,21.2,10.9,0,0,1,82,7.1,2.4,구름많음/비
2019-11-25,9.3,15.8,8,3,0,2.9,83,9.4,1.5,흐림/비
2019-11-26,9.5,12.9,6.3,0.5,0,2.1,73,7.8,4.4,구름많음/비
2019-11-27,8.3,11.7,5.1,0,0,2.4,68,8.5,1.7,흐림
2019-11-28,7,9.7,3.6,8,0,2.8,93,7.4,0.8,구름많음/비/안개
2019-11-29,6.5,11.7,2.9,0,0,2,55,1,9.2,맑음
2019-11-30,7.9,12.3,5.2,1,0,1.6,84,7,2.8,구름많음/비/진눈개비
2019-12-01,7.4,10.7,6.2,27.2,0,2.2,87,10,0,흐림/비
2019-12-02,5.5,8.5,1.5,1.5,0,3.1,55,3.9,8.4,구름조금/비
2019-12-03,3.8,9.1,-1.6,0,0,1.7,55,2.2,9.1,맑음
2019-12-04,5,9.7,1.3,0,0,1.4,54,2.2,6.4,맑음
2019-12-05,3,6.8,-2.1,0,0,2.3,42,0.6,9,맑음
2019-12-06,-1.5,4.1,-5.2,0,0,2.4,31,4.4,7,구름조금
2019-12-07,2.6,8.2,-4.1,0,0,2.6,48,0,9,맑음/안개
2019-12-08,4.1,10.2,0.6,0,0,2,53,0.1,9,맑음/안개
2019-12-09,5.6,12.6,-1.2,0,0,1.2,48,0,9.1,맑음
2019-12-10,9.4,16.2,2.2,0,0,1.3,67,2.9,6.3,구름조금/안개
2019-12-11,11.3,17.5,5.2,0,0,2.3,58,3.4,7.5,구름조금/안개
2019-12-12,3.9,7.4,0.1,0,0,2.5,31,0,9.1,맑음
2019-12-13,4.8,11.3,-1.1,0,0,1.7,31,4.9,7.5,구름조금
2019-12-14,6.8,11.5,2.5,0,0,2.1,43,3.4,8.8,구름조금
2019-12-15,7.2,11,4.1,0,0,1.8,73,7.8,2,구름많음/비
2019-12-16,8.7,14.5,2.2,0,0,0.9,76,3,7.1,구름조금
2019-12-17,11.7,18.7,5.2,0,0,1.6,80,5.5,3.1,구름많음
2019-12-18,9,12.9,5.9,0,0,3,59,4.9,8.4,구름조금/비
2019-12-19,5.4,10.3,3.1,0,0,3.5,32,5.4,6.7,구름조금
2019-12-20,3.4,7.8,-1.7,0,0,2.1,46,3.9,7.8,구름조금
2019-12-21,2,5.3,-0.5,0,0,2,52,5.6,0.2,구름많음
2019-12-22,4.8,8.5,1.2,0,0,2,61,6.1,1.1,구름많음/안개
2019-12-23,5.7,11.1,0,0,0,2.2,59,1.4,8.4,맑음/안개
2019-12-24,6.1,12.5,1.9,0,0,2,69,3.5,8.2,구름조금/안개
2019-12-25,8.4,15.3,1.7,0,0,1.4,61,3.5,8.5,구름조금/안개
2019-12-26,6.5,10.2,3.6,0.1,0,2.4,58,8.1,0,구름많음/비/안개
2019-12-27,2.6,6.8,-0.5,0,0,3.3,38,0,9,맑음
2019-12-28,2.6,8.5,-1.5,0,0,1.8,41,0.5,9,맑음
2019-12-29,4,9.2,-0.9,9,0,0.9,67,8.9,0,흐림/비
2019-12-30,8.2,13.9,4.4,3,0,1.7,81,5.1,7.7,구름조금/비/안개
2019-12-31,-1.1,5.6,-4,0,0,3.2,31,0,9.1,맑음
